"location","species","bloom_date","year","bloom_doy","lat","long","alt"
"South Korea/진주",벚나무,1984-04-13,1984,104,35.1638,128.04,29.35
"South Korea/진주",벚나무,1985-04-08,1985,98,35.1638,128.04,29.35
"South Korea/진주",벚나무,1986-04-07,1986,97,35.1638,128.04,29.35
"South Korea/진주",벚나무,1987-04-03,1987,93,35.1638,128.04,29.35
"South Korea/진주",벚나무,1988-04-08,1988,99,35.1638,128.04,29.35
"South Korea/진주",벚나무,1989-04-01,1989,91,35.1638,128.04,29.35
"South Korea/진주",벚나무,1990-03-30,1990,89,35.1638,128.04,29.35
"South Korea/진주",벚나무,1991-04-08,1991,98,35.1638,128.04,29.35
"South Korea/진주",벚나무,1992-03-31,1992,91,35.1638,128.04,29.35
"South Korea/진주",벚나무,1993-04-03,1993,93,35.1638,128.04,29.35
"South Korea/진주",벚나무,1994-04-06,1994,96,35.1638,128.04,29.35
"South Korea/진주",벚나무,1995-04-05,1995,95,35.1638,128.04,29.35
"South Korea/진주",벚나무,1996-04-15,1996,106,35.1638,128.04,29.35
"South Korea/진주",벚나무,1997-04-01,1997,91,35.1638,128.04,29.35
"South Korea/진주",벚나무,1998-03-28,1998,87,35.1638,128.04,29.35
"South Korea/진주",벚나무,1999-04-03,1999,93,35.1638,128.04,29.35
"South Korea/진주",벚나무,2000-04-03,2000,94,35.1638,128.04,29.35
"South Korea/진주",벚나무,2001-03-31,2001,90,35.1638,128.04,29.35
"South Korea/진주",벚나무,2002-03-22,2002,81,35.1638,128.04,29.35
"South Korea/진주",벚나무,2003-03-28,2003,87,35.1638,128.04,29.35
"South Korea/진주",벚나무,2004-03-29,2004,89,35.1638,128.04,29.35
"South Korea/진주",벚나무,2005-04-06,2005,96,35.1638,128.04,29.35
"South Korea/진주",벚나무,2006-03-31,2006,90,35.1638,128.04,29.35
"South Korea/진주",벚나무,2007-03-27,2007,86,35.1638,128.04,29.35
"South Korea/진주",벚나무,2008-03-31,2008,91,35.1638,128.04,29.35
"South Korea/진주",벚나무,2009-03-23,2009,82,35.1638,128.04,29.35
"South Korea/진주",벚나무,2010-04-03,2010,93,35.1638,128.04,29.35
"South Korea/진주",벚나무,2011-04-08,2011,98,35.1638,128.04,29.35
"South Korea/진주",벚나무,2012-04-07,2012,98,35.1638,128.04,29.35
"South Korea/진주",벚나무,2013-03-27,2013,86,35.1638,128.04,29.35
"South Korea/진주",벚나무,2014-03-27,2014,86,35.1638,128.04,29.35
"South Korea/진주",벚나무,2015-03-29,2015,88,35.1638,128.04,29.35
"South Korea/창원",벚나무,1986-04-05,1986,95,35.1702,128.5728,34.97
"South Korea/창원",벚나무,1987-03-30,1987,89,35.1702,128.5728,34.97
"South Korea/창원",벚나무,1988-04-05,1988,96,35.1702,128.5728,34.97
"South Korea/창원",벚나무,1989-03-30,1989,89,35.1702,128.5728,34.97
"South Korea/창원",벚나무,1990-03-24,1990,83,35.1702,128.5728,34.97
"South Korea/창원",벚나무,1991-04-09,1991,99,35.1702,128.5728,34.97
"South Korea/창원",벚나무,1992-03-27,1992,87,35.1702,128.5728,34.97
"South Korea/창원",벚나무,1993-03-29,1993,88,35.1702,128.5728,34.97
"South Korea/창원",벚나무,1994-04-03,1994,93,35.1702,128.5728,34.97
"South Korea/창원",벚나무,1995-03-30,1995,89,35.1702,128.5728,34.97
"South Korea/창원",벚나무,1996-04-07,1996,98,35.1702,128.5728,34.97
"South Korea/창원",벚나무,1997-03-27,1997,86,35.1702,128.5728,34.97
"South Korea/창원",벚나무,1998-03-25,1998,84,35.1702,128.5728,34.97
"South Korea/창원",벚나무,1999-03-29,1999,88,35.1702,128.5728,34.97
"South Korea/창원",벚나무,2000-03-31,2000,91,35.1702,128.5728,34.97
"South Korea/창원",벚나무,2001-03-27,2001,86,35.1702,128.5728,34.97
"South Korea/창원",벚나무,2002-03-21,2002,80,35.1702,128.5728,34.97
"South Korea/창원",벚나무,2003-03-27,2003,86,35.1702,128.5728,34.97
"South Korea/창원",벚나무,2004-03-22,2004,82,35.1702,128.5728,34.97
"South Korea/창원",벚나무,2005-04-06,2005,96,35.1702,128.5728,34.97
"South Korea/창원",벚나무,2006-03-27,2006,86,35.1702,128.5728,34.97
"South Korea/창원",벚나무,2007-03-27,2007,86,35.1702,128.5728,34.97
"South Korea/창원",벚나무,2008-03-27,2008,87,35.1702,128.5728,34.97
"South Korea/창원",벚나무,2009-03-21,2009,80,35.1702,128.5728,34.97
"South Korea/창원",벚나무,2010-03-29,2010,88,35.1702,128.5728,34.97
"South Korea/창원",벚나무,2011-04-01,2011,91,35.1702,128.5728,34.97
"South Korea/창원",벚나무,2012-04-05,2012,96,35.1702,128.5728,34.97
"South Korea/창원",벚나무,2013-03-22,2013,81,35.1702,128.5728,34.97
"South Korea/창원",벚나무,2014-03-26,2014,85,35.1702,128.5728,34.97
"South Korea/창원",벚나무,2015-03-28,2015,87,35.1702,128.5728,34.97
"South Korea/창원",벚나무,2016-03-28,2016,88,35.1702,128.5728,34.97
"South Korea/창원",벚나무,2017-03-27,2017,86,35.1702,128.5728,34.97
"South Korea/창원",벚나무,2018-03-28,2018,87,35.1702,128.5728,34.97
"South Korea/창원",벚나무,2019-03-21,2019,80,35.1702,128.5728,34.97
"South Korea/창원",벚나무,2020-03-23,2020,83,35.1702,128.5728,34.97
"South Korea/창원",벚나무,2021-03-18,2021,77,35.1702,128.5728,34.97
"South Korea/창원",벚나무,2022-03-27,2022,86,35.1702,128.5728,34.97
"South Korea/창원",벚나무,2023-03-21,2023,80,35.1702,128.5728,34.97
"South Korea/창원",벚나무,2024-03-23,2024,83,35.1702,128.5728,34.97
"South Korea/창원",벚나무,2025-03-27,2025,86,35.1702,128.5728,34.97
"South Korea/통영",벚나무,1973-03-30,1973,89,34.8454,128.4356,31.24
"South Korea/통영",벚나무,1974-04-06,1974,96,34.8454,128.4356,31.24
"South Korea/통영",벚나무,1975-04-02,1975,92,34.8454,128.4356,31.24
"South Korea/통영",벚나무,1976-03-30,1976,90,34.8454,128.4356,31.24
"South Korea/통영",벚나무,1977-03-31,1977,90,34.8454,128.4356,31.24
"South Korea/통영",벚나무,1978-04-04,1978,94,34.8454,128.4356,31.24
"South Korea/통영",벚나무,1979-04-06,1979,96,34.8454,128.4356,31.24
"South Korea/통영",벚나무,1980-04-03,1980,94,34.8454,128.4356,31.24
"South Korea/통영",벚나무,1981-04-02,1981,92,34.8454,128.4356,31.24
"South Korea/통영",벚나무,1982-03-24,1982,83,34.8454,128.4356,31.24
"South Korea/통영",벚나무,1983-04-01,1983,91,34.8454,128.4356,31.24
"South Korea/통영",벚나무,1984-04-11,1984,102,34.8454,128.4356,31.24
"South Korea/통영",벚나무,1985-04-04,1985,94,34.8454,128.4356,31.24
"South Korea/통영",벚나무,1986-04-04,1986,94,34.8454,128.4356,31.24
"South Korea/통영",벚나무,1987-03-24,1987,83,34.8454,128.4356,31.24
"South Korea/통영",벚나무,1988-04-05,1988,96,34.8454,128.4356,31.24
"South Korea/통영",벚나무,1989-03-18,1989,77,34.8454,128.4356,31.24
"South Korea/통영",벚나무,1990-03-24,1990,83,34.8454,128.4356,31.24
"South Korea/통영",벚나무,1991-04-06,1991,96,34.8454,128.4356,31.24
"South Korea/통영",벚나무,1992-03-24,1992,84,34.8454,128.4356,31.24
"South Korea/통영",벚나무,1993-03-29,1993,88,34.8454,128.4356,31.24
"South Korea/통영",벚나무,1994-04-03,1994,93,34.8454,128.4356,31.24
"South Korea/통영",벚나무,1995-04-01,1995,91,34.8454,128.4356,31.24
"South Korea/통영",벚나무,1996-04-08,1996,99,34.8454,128.4356,31.24
"South Korea/통영",벚나무,1997-03-27,1997,86,34.8454,128.4356,31.24
"South Korea/통영",벚나무,1998-03-24,1998,83,34.8454,128.4356,31.24
"South Korea/통영",벚나무,1999-03-31,1999,90,34.8454,128.4356,31.24
"South Korea/통영",벚나무,2000-04-02,2000,93,34.8454,128.4356,31.24
"South Korea/통영",벚나무,2001-04-01,2001,91,34.8454,128.4356,31.24
"South Korea/통영",벚나무,2002-03-21,2002,80,34.8454,128.4356,31.24
"South Korea/통영",벚나무,2003-03-28,2003,87,34.8454,128.4356,31.24
"South Korea/통영",벚나무,2004-03-24,2004,84,34.8454,128.4356,31.24
"South Korea/통영",벚나무,2005-04-04,2005,94,34.8454,128.4356,31.24
"South Korea/통영",벚나무,2006-03-26,2006,85,34.8454,128.4356,31.24
"South Korea/통영",벚나무,2007-03-25,2007,84,34.8454,128.4356,31.24
"South Korea/통영",벚나무,2008-03-30,2008,90,34.8454,128.4356,31.24
"South Korea/통영",벚나무,2009-03-23,2009,82,34.8454,128.4356,31.24
"South Korea/통영",벚나무,2010-03-30,2010,89,34.8454,128.4356,31.24
"South Korea/통영",벚나무,2011-03-31,2011,90,34.8454,128.4356,31.24
"South Korea/통영",벚나무,2012-04-05,2012,96,34.8454,128.4356,31.24
"South Korea/통영",벚나무,2013-03-25,2013,84,34.8454,128.4356,31.24
"South Korea/통영",벚나무,2014-03-27,2014,86,34.8454,128.4356,31.24
"South Korea/통영",벚나무,2015-03-28,2015,87,34.8454,128.4356,31.24
"South Korea/합천",벚나무,1973-03-16,1973,75,35.5651,128.1699,26.72
"South Korea/합천",벚나무,1974-04-08,1974,98,35.5651,128.1699,26.72
"South Korea/합천",벚나무,1975-04-05,1975,95,35.5651,128.1699,26.72
"South Korea/합천",벚나무,1976-04-07,1976,98,35.5651,128.1699,26.72
"South Korea/합천",벚나무,1977-04-03,1977,93,35.5651,128.1699,26.72
"South Korea/합천",벚나무,1978-04-06,1978,96,35.5651,128.1699,26.72
"South Korea/합천",벚나무,1979-03-31,1979,90,35.5651,128.1699,26.72
"South Korea/합천",벚나무,1980-04-07,1980,98,35.5651,128.1699,26.72
"South Korea/합천",벚나무,1981-04-04,1981,94,35.5651,128.1699,26.72
"South Korea/합천",벚나무,1982-03-31,1982,90,35.5651,128.1699,26.72
"South Korea/합천",벚나무,1983-04-07,1983,97,35.5651,128.1699,26.72
"South Korea/합천",벚나무,1984-04-14,1984,105,35.5651,128.1699,26.72
"South Korea/합천",벚나무,1985-04-08,1985,98,35.5651,128.1699,26.72
"South Korea/합천",벚나무,1986-04-05,1986,95,35.5651,128.1699,26.72
"South Korea/합천",벚나무,1987-04-02,1987,92,35.5651,128.1699,26.72
"South Korea/합천",벚나무,1988-04-08,1988,99,35.5651,128.1699,26.72
"South Korea/합천",벚나무,1989-04-11,1989,101,35.5651,128.1699,26.72
"South Korea/합천",벚나무,1990-03-27,1990,86,35.5651,128.1699,26.72
"South Korea/합천",벚나무,1991-04-09,1991,99,35.5651,128.1699,26.72
"South Korea/합천",벚나무,1992-03-30,1992,90,35.5651,128.1699,26.72
"South Korea/합천",벚나무,1993-03-29,1993,88,35.5651,128.1699,26.72
"South Korea/합천",벚나무,1994-04-01,1994,91,35.5651,128.1699,26.72
"South Korea/합천",벚나무,1995-03-30,1995,89,35.5651,128.1699,26.72
"South Korea/합천",벚나무,1996-04-09,1996,100,35.5651,128.1699,26.72
"South Korea/합천",벚나무,1997-03-27,1997,86,35.5651,128.1699,26.72
"South Korea/합천",벚나무,1998-03-29,1998,88,35.5651,128.1699,26.72
"South Korea/합천",벚나무,1999-03-30,1999,89,35.5651,128.1699,26.72
"South Korea/합천",벚나무,2000-03-31,2000,91,35.5651,128.1699,26.72
"South Korea/합천",벚나무,2001-03-27,2001,86,35.5651,128.1699,26.72
"South Korea/합천",벚나무,2002-03-19,2002,78,35.5651,128.1699,26.72
"South Korea/합천",벚나무,2003-04-01,2003,91,35.5651,128.1699,26.72
"South Korea/합천",벚나무,2004-03-24,2004,84,35.5651,128.1699,26.72
"South Korea/합천",벚나무,2005-04-02,2005,92,35.5651,128.1699,26.72
"South Korea/합천",벚나무,2006-03-27,2006,86,35.5651,128.1699,26.72
"South Korea/합천",벚나무,2007-03-23,2007,82,35.5651,128.1699,26.72
"South Korea/합천",벚나무,2008-03-26,2008,86,35.5651,128.1699,26.72
"South Korea/구미",벚나무,1974-04-14,1974,104,36.1306,128.3206,49.17
"South Korea/구미",벚나무,1975-04-09,1975,99,36.1306,128.3206,49.17
"South Korea/구미",벚나무,1976-04-10,1976,101,36.1306,128.3206,49.17
"South Korea/구미",벚나무,1977-04-10,1977,100,36.1306,128.3206,49.17
"South Korea/구미",벚나무,1978-04-08,1978,98,36.1306,128.3206,49.17
"South Korea/구미",벚나무,1979-04-06,1979,96,36.1306,128.3206,49.17
"South Korea/구미",벚나무,1980-04-09,1980,100,36.1306,128.3206,49.17
"South Korea/구미",벚나무,1981-04-08,1981,98,36.1306,128.3206,49.17
"South Korea/구미",벚나무,1982-04-03,1982,93,36.1306,128.3206,49.17
"South Korea/구미",벚나무,1983-04-09,1983,99,36.1306,128.3206,49.17
"South Korea/구미",벚나무,1984-04-16,1984,107,36.1306,128.3206,49.17
"South Korea/구미",벚나무,1985-04-11,1985,101,36.1306,128.3206,49.17
"South Korea/구미",벚나무,1986-04-11,1986,101,36.1306,128.3206,49.17
"South Korea/구미",벚나무,1987-04-08,1987,98,36.1306,128.3206,49.17
"South Korea/구미",벚나무,1988-04-13,1988,104,36.1306,128.3206,49.17
"South Korea/구미",벚나무,1989-04-04,1989,94,36.1306,128.3206,49.17
"South Korea/구미",벚나무,1990-03-28,1990,87,36.1306,128.3206,49.17
"South Korea/구미",벚나무,1991-04-11,1991,101,36.1306,128.3206,49.17
"South Korea/구미",벚나무,1992-03-31,1992,91,36.1306,128.3206,49.17
"South Korea/구미",벚나무,1993-04-03,1993,93,36.1306,128.3206,49.17
"South Korea/구미",벚나무,1994-04-06,1994,96,36.1306,128.3206,49.17
"South Korea/구미",벚나무,1995-04-05,1995,95,36.1306,128.3206,49.17
"South Korea/구미",벚나무,1996-04-15,1996,106,36.1306,128.3206,49.17
"South Korea/구미",벚나무,1997-04-01,1997,91,36.1306,128.3206,49.17
"South Korea/구미",벚나무,1998-03-28,1998,87,36.1306,128.3206,49.17
"South Korea/구미",벚나무,1999-04-02,1999,92,36.1306,128.3206,49.17
"South Korea/구미",벚나무,2000-04-12,2000,103,36.1306,128.3206,49.17
"South Korea/구미",벚나무,2001-04-01,2001,91,36.1306,128.3206,49.17
"South Korea/구미",벚나무,2002-03-25,2002,84,36.1306,128.3206,49.17
"South Korea/구미",벚나무,2003-04-01,2003,91,36.1306,128.3206,49.17
"South Korea/구미",벚나무,2004-03-28,2004,88,36.1306,128.3206,49.17
"South Korea/구미",벚나무,2005-04-07,2005,97,36.1306,128.3206,49.17
"South Korea/구미",벚나무,2006-04-03,2006,93,36.1306,128.3206,49.17
"South Korea/구미",벚나무,2007-03-28,2007,87,36.1306,128.3206,49.17
"South Korea/구미",벚나무,2008-04-01,2008,92,36.1306,128.3206,49.17
"South Korea/구미",벚나무,2009-03-25,2009,84,36.1306,128.3206,49.17
"South Korea/구미",벚나무,2010-04-08,2010,98,36.1306,128.3206,49.17
"South Korea/구미",벚나무,2011-04-07,2011,97,36.1306,128.3206,49.17
"South Korea/구미",벚나무,2012-04-09,2012,100,36.1306,128.3206,49.17
"South Korea/구미",벚나무,2013-03-31,2013,90,36.1306,128.3206,49.17
"South Korea/구미",벚나무,2014-03-28,2014,87,36.1306,128.3206,49.17
"South Korea/구미",벚나무,2015-03-28,2015,87,36.1306,128.3206,49.17
"South Korea/문경",벚나무,1973-03-29,1973,88,36.6273,128.1488,173.01
"South Korea/문경",벚나무,1974-04-14,1974,104,36.6273,128.1488,173.01
"South Korea/문경",벚나무,1975-04-17,1975,107,36.6273,128.1488,173.01
"South Korea/문경",벚나무,1976-04-19,1976,110,36.6273,128.1488,173.01
"South Korea/문경",벚나무,1977-04-16,1977,106,36.6273,128.1488,173.01
"South Korea/문경",벚나무,1978-04-13,1978,103,36.6273,128.1488,173.01
"South Korea/문경",벚나무,1979-04-07,1979,97,36.6273,128.1488,173.01
"South Korea/문경",벚나무,1980-04-11,1980,102,36.6273,128.1488,173.01
"South Korea/문경",벚나무,1981-04-08,1981,98,36.6273,128.1488,173.01
"South Korea/문경",벚나무,1982-04-07,1982,97,36.6273,128.1488,173.01
"South Korea/문경",벚나무,1983-04-08,1983,98,36.6273,128.1488,173.01
"South Korea/문경",벚나무,1984-04-17,1984,108,36.6273,128.1488,173.01
"South Korea/문경",벚나무,1985-04-12,1985,102,36.6273,128.1488,173.01
"South Korea/문경",벚나무,1986-04-17,1986,107,36.6273,128.1488,173.01
"South Korea/문경",벚나무,1987-04-10,1987,100,36.6273,128.1488,173.01
"South Korea/문경",벚나무,1988-04-14,1988,105,36.6273,128.1488,173.01
"South Korea/문경",벚나무,1989-04-01,1989,91,36.6273,128.1488,173.01
"South Korea/문경",벚나무,1990-04-06,1990,96,36.6273,128.1488,173.01
"South Korea/문경",벚나무,1991-04-08,1991,98,36.6273,128.1488,173.01
"South Korea/문경",벚나무,1992-04-03,1992,94,36.6273,128.1488,173.01
"South Korea/문경",벚나무,1993-04-13,1993,103,36.6273,128.1488,173.01
"South Korea/문경",벚나무,1994-04-09,1994,99,36.6273,128.1488,173.01
"South Korea/문경",벚나무,1995-04-13,1995,103,36.6273,128.1488,173.01
"South Korea/문경",벚나무,1996-04-18,1996,109,36.6273,128.1488,173.01
"South Korea/문경",벚나무,1997-04-16,1997,106,36.6273,128.1488,173.01
"South Korea/문경",벚나무,1998-04-08,1998,98,36.6273,128.1488,173.01
"South Korea/문경",벚나무,1999-04-09,1999,99,36.6273,128.1488,173.01
"South Korea/문경",벚나무,2000-04-09,2000,100,36.6273,128.1488,173.01
"South Korea/문경",벚나무,2001-04-08,2001,98,36.6273,128.1488,173.01
"South Korea/문경",벚나무,2002-03-25,2002,84,36.6273,128.1488,173.01
"South Korea/문경",벚나무,2003-04-13,2003,103,36.6273,128.1488,173.01
"South Korea/문경",벚나무,2004-04-06,2004,97,36.6273,128.1488,173.01
"South Korea/문경",벚나무,2005-04-15,2005,105,36.6273,128.1488,173.01
"South Korea/문경",벚나무,2006-04-08,2006,98,36.6273,128.1488,173.01
"South Korea/문경",벚나무,2008-04-07,2008,98,36.6273,128.1488,173.01
"South Korea/봉화",벚나무,1988-04-22,1988,113,36.9436,128.9145,324.67
"South Korea/봉화",벚나무,1990-04-08,1990,98,36.9436,128.9145,324.67
"South Korea/봉화",벚나무,1991-04-15,1991,105,36.9436,128.9145,324.67
"South Korea/봉화",벚나무,1992-04-06,1992,97,36.9436,128.9145,324.67
"South Korea/봉화",벚나무,1993-04-16,1993,106,36.9436,128.9145,324.67
"South Korea/봉화",벚나무,1994-04-11,1994,101,36.9436,128.9145,324.67
"South Korea/봉화",벚나무,1995-04-23,1995,113,36.9436,128.9145,324.67
"South Korea/봉화",벚나무,1996-04-27,1996,118,36.9436,128.9145,324.67
"South Korea/봉화",벚나무,1997-04-21,1997,111,36.9436,128.9145,324.67
"South Korea/봉화",벚나무,1998-04-13,1998,103,36.9436,128.9145,324.67
"South Korea/봉화",벚나무,1999-04-20,1999,110,36.9436,128.9145,324.67
"South Korea/봉화",벚나무,2000-04-23,2000,114,36.9436,128.9145,324.67
"South Korea/봉화",벚나무,2001-04-17,2001,107,36.9436,128.9145,324.67
"South Korea/봉화",벚나무,2002-04-07,2002,97,36.9436,128.9145,324.67
"South Korea/봉화",벚나무,2003-04-18,2003,108,36.9436,128.9145,324.67
"South Korea/봉화",벚나무,2004-04-12,2004,103,36.9436,128.9145,324.67
"South Korea/봉화",벚나무,2005-04-19,2005,109,36.9436,128.9145,324.67
"South Korea/봉화",벚나무,2006-04-18,2006,108,36.9436,128.9145,324.67
"South Korea/봉화",벚나무,2007-04-13,2007,103,36.9436,128.9145,324.67
"South Korea/봉화",벚나무,2008-04-16,2008,107,36.9436,128.9145,324.67
"South Korea/상주",벚나무,2002-03-29,2002,88,36.4084,128.1574,96.58
"South Korea/상주",벚나무,2003-04-02,2003,92,36.4084,128.1574,96.58
"South Korea/상주",벚나무,2004-03-30,2004,90,36.4084,128.1574,96.58
"South Korea/상주",벚나무,2005-04-08,2005,98,36.4084,128.1574,96.58
"South Korea/상주",벚나무,2006-04-03,2006,93,36.4084,128.1574,96.58
"South Korea/상주",벚나무,2007-04-01,2007,91,36.4084,128.1574,96.58
"South Korea/상주",벚나무,2008-04-03,2008,94,36.4084,128.1574,96.58
"South Korea/상주",벚나무,2009-03-27,2009,86,36.4084,128.1574,96.58
"South Korea/상주",벚나무,2010-04-12,2010,102,36.4084,128.1574,96.58
"South Korea/상주",벚나무,2011-04-11,2011,101,36.4084,128.1574,96.58
"South Korea/상주",벚나무,2012-04-12,2012,103,36.4084,128.1574,96.58
"South Korea/상주",벚나무,2013-04-05,2013,95,36.4084,128.1574,96.58
"South Korea/상주",벚나무,2014-03-31,2014,90,36.4084,128.1574,96.58
"South Korea/상주",벚나무,2015-03-30,2015,89,36.4084,128.1574,96.58
"South Korea/안동",벚나무,1973-04-08,1973,98,36.5729,128.7073,141.26
"South Korea/안동",벚나무,1974-04-16,1974,106,36.5729,128.7073,141.26
"South Korea/안동",벚나무,1975-04-13,1975,103,36.5729,128.7073,141.26
"South Korea/안동",벚나무,1976-04-14,1976,105,36.5729,128.7073,141.26
"South Korea/안동",벚나무,1977-04-09,1977,99,36.5729,128.7073,141.26
"South Korea/안동",벚나무,1978-04-09,1978,99,36.5729,128.7073,141.26
"South Korea/안동",벚나무,1981-04-06,1981,96,36.5729,128.7073,141.26
"South Korea/안동",벚나무,1983-04-11,1983,101,36.5729,128.7073,141.26
"South Korea/안동",벚나무,1984-04-17,1984,108,36.5729,128.7073,141.26
"South Korea/안동",벚나무,1985-04-12,1985,102,36.5729,128.7073,141.26
"South Korea/안동",벚나무,1986-04-08,1986,98,36.5729,128.7073,141.26
"South Korea/안동",벚나무,1987-04-10,1987,100,36.5729,128.7073,141.26
"South Korea/안동",벚나무,1988-04-15,1988,106,36.5729,128.7073,141.26
"South Korea/안동",벚나무,1989-04-05,1989,95,36.5729,128.7073,141.26
"South Korea/안동",벚나무,1990-04-02,1990,92,36.5729,128.7073,141.26
"South Korea/안동",벚나무,1991-04-11,1991,101,36.5729,128.7073,141.26
"South Korea/안동",벚나무,1992-04-03,1992,94,36.5729,128.7073,141.26
"South Korea/안동",벚나무,1993-04-05,1993,95,36.5729,128.7073,141.26
"South Korea/안동",벚나무,1994-04-05,1994,95,36.5729,128.7073,141.26
"South Korea/안동",벚나무,1995-04-07,1995,97,36.5729,128.7073,141.26
"South Korea/안동",벚나무,1996-04-16,1996,107,36.5729,128.7073,141.26
"South Korea/안동",벚나무,1997-04-09,1997,99,36.5729,128.7073,141.26
"South Korea/안동",벚나무,1998-04-04,1998,94,36.5729,128.7073,141.26
"South Korea/안동",벚나무,1999-04-03,1999,93,36.5729,128.7073,141.26
"South Korea/안동",벚나무,2000-04-08,2000,99,36.5729,128.7073,141.26
"South Korea/안동",벚나무,2001-04-02,2001,92,36.5729,128.7073,141.26
"South Korea/안동",벚나무,2002-03-27,2002,86,36.5729,128.7073,141.26
"South Korea/안동",벚나무,2003-04-01,2003,91,36.5729,128.7073,141.26
"South Korea/안동",벚나무,2004-04-01,2004,92,36.5729,128.7073,141.26
"South Korea/안동",벚나무,2005-04-09,2005,99,36.5729,128.7073,141.26
"South Korea/안동",벚나무,2006-04-07,2006,97,36.5729,128.7073,141.26
"South Korea/안동",벚나무,2007-04-04,2007,94,36.5729,128.7073,141.26
"South Korea/안동",벚나무,2008-04-06,2008,97,36.5729,128.7073,141.26
"South Korea/안동",벚나무,2009-03-29,2009,88,36.5729,128.7073,141.26
"South Korea/안동",벚나무,2010-04-10,2010,100,36.5729,128.7073,141.26
"South Korea/안동",벚나무,2011-04-11,2011,101,36.5729,128.7073,141.26
"South Korea/안동",벚나무,2012-04-11,2012,102,36.5729,128.7073,141.26
"South Korea/안동",벚나무,2013-04-05,2013,95,36.5729,128.7073,141.26
"South Korea/안동",벚나무,2014-04-01,2014,91,36.5729,128.7073,141.26
"South Korea/안동",벚나무,2015-04-01,2015,91,36.5729,128.7073,141.26
"South Korea/안동",벚나무,2016-04-02,2016,93,36.5729,128.7073,141.26
"South Korea/안동",벚나무,2017-04-05,2017,95,36.5729,128.7073,141.26
"South Korea/안동",벚나무,2018-03-30,2018,89,36.5729,128.7073,141.26
"South Korea/안동",벚나무,2019-03-30,2019,89,36.5729,128.7073,141.26
"South Korea/안동",벚나무,2020-03-27,2020,87,36.5729,128.7073,141.26
"South Korea/안동",벚나무,2021-03-26,2021,85,36.5729,128.7073,141.26
"South Korea/안동",벚나무,2022-04-02,2022,92,36.5729,128.7073,141.26
"South Korea/안동",벚나무,2023-03-23,2023,82,36.5729,128.7073,141.26
"South Korea/안동",벚나무,2024-04-01,2024,92,36.5729,128.7073,141.26
"South Korea/안동",벚나무,2025-04-02,2025,92,36.5729,128.7073,141.26
"South Korea/영덕",벚나무,1973-04-08,1973,98,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,1974-04-13,1974,103,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,1975-04-12,1975,102,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,1976-04-14,1976,105,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,1977-04-07,1977,97,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,1978-04-08,1978,98,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,1979-04-17,1979,107,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,1980-04-07,1980,98,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,1981-04-13,1981,103,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,1982-04-02,1982,92,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,1983-04-06,1983,96,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,1984-04-17,1984,108,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,1985-04-11,1985,101,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,1986-04-11,1986,101,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,1987-04-06,1987,96,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,1988-04-15,1988,106,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,1989-04-07,1989,97,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,1990-03-29,1990,88,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,1991-04-14,1991,104,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,1992-04-02,1992,93,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,1993-04-06,1993,96,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,1994-04-03,1994,93,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,1995-04-03,1995,93,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,1996-04-10,1996,101,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,1997-03-31,1997,90,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,1998-03-30,1998,89,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,1999-04-05,1999,95,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,2000-04-05,2000,96,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,2001-04-03,2001,93,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,2002-03-25,2002,84,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,2003-04-05,2003,95,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,2004-03-28,2004,88,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,2005-04-07,2005,97,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,2006-04-01,2006,91,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,2007-03-28,2007,87,36.5334,129.4093,40.71
"South Korea/영덕",벚나무,2008-04-03,2008,94,36.5334,129.4093,40.71
